searchstring	count	is_fixed	fixed_searchstring	productcount	predicted_productcount
картридж струйный	24	False	картридж струйный	12	12
T600BTNC	2	False	T600BTNC	1	1
Galaxy Watch	1	False	Galaxy Watch	2	2
Швейная машинаjanome	1	True	швейная машина janome	5	11
delongi	7	False	delongi	14	14
компьютерные колонки~/sort/price/dir/asc/page/2/	1	False	компьютерные колонки~/sort/price/dir/asc/page/2/	32	32
полировка волос	4	False	полировка волос	9	9
мясорубка bosch	43	False	мясорубка bosch	5	5
Дух	9	False	Дух	11	11
чайник leran	27	False	чайник leran	14	14
Ноутбуки asus	10	False	Ноутбуки asus	14	14
двойные	1	False	двойные	14	14
Минихолодильник	8	False	Минихолодильник	13	13
офисные стулья	1	False	офисные стулья	8	8
центрифуга	46	False	центрифуга	13	13
стиральная машина indesit	24	False	стиральная машина indesit	6	6
Mi box	7	False	Mi box	11	11
внешний жесткий диск 500 гб	9	False	внешний жесткий диск 500 гб	12	12
Планшет хамвей	3	False	Планшет хамвей	14	14
телевизор samsung ue49n5510au	1	False	телевизор samsung ue49n5510au	14	14
колонка	163	False	колонка	13	13
игровые приставки	289	False	игровые приставки	2	2
Scarlett SC-JE50S14	1	False	Scarlett SC-JE50S14	4	4
Мини	1	True	mini	9	8
Электрогриль Bosch	1	False	Электрогриль Bosch	14	14
телевизор lg 55lj622v	2	False	телевизор lg 55lj622v	14	14
jbl t110	16	False	jbl t110	5	5
Digma DiVision 100	1	False	Digma DiVision 100	0	0
Микроволновка с грилем	6	False	Микроволновка с грилем	14	14
варочная газовая поверхность на ножках	1	False	варочная газовая поверхность на ножках	14	14
LG -встраемая стеклокерамическая варочная понель -именно = LG =	4	False	LG -встраемая стеклокерамическая варочная понель -именно = LG =	14	14
HP 20-c041ur /1EE00EA/ AMD E2 7110/4Gb/500Gb/19.5/AMD Radeon R2/DVDRW/DOS/Snow White	1	False	HP 20-c041ur /1EE00EA/ AMD E2 7110/4Gb/500Gb/19.5/AMD Radeon R2/DVDRW/DOS/Snow White	14	14
Сибирия 3	1	False	Сибирия 3	0	0
philips fc	20	False	philips fc	13	13
Леран	37	True	leran	13	11
видеорегистратор neoline x-cop 9000 10008871 10	3	False	видеорегистратор neoline x-cop 9000 10008871 10	15	15
Повода для саба	1	False	Повода для саба	8	8
лег	1	False	лег	11	11
Whirlpool AKZ9 6270 IX	1	False	Whirlpool AKZ9 6270 IX	6	6
телевизор 127 см	1	False	телевизор 127 см	14	14
холодильник~/page/4/	2	False	холодильник~/page/4/	14	14
сменный картридж для фильтра барьер профи осмо	8	False	сменный картридж для фильтра барьер профи осмо	14	14
Чехол asus pro m2	4	False	Чехол asus pro m2	12	12
казан kukmara	13	False	казан kukmara	2	2
фен стайлеры	3	False	фен стайлеры	10	10
Смартфон зте	2	True	смартфон zte	14	14
Игровая приставка PS 4	2	True	игровая приставка ps4	2	2
сковорода вок	18	False	сковорода вок	15	15
ноутбук lenovo	31	False	ноутбук lenovo	13	13
Поттер	9	False	Поттер	3	3
apple iphone 7 plus	55	False	apple iphone 7 plus	4	4
Honor 6a	10	False	Honor 6a	11	11
Самсунг галакси а5 2015	1	True	samsung galaxy a5 2015	14	14
Тестомес	28	False	Тестомес	11	11
Плитки	9	False	Плитки	14	14
sega	8	False	sega	1	1
nokia 5	24	False	nokia 5	13	13
ноутбук игравой	4	False	ноутбук игравой	14	14
sony dsc	24	False	sony dsc	12	12
пылесос Ерщmas Parkett Master XT,	1	False	пылесос Ерщmas Parkett Master XT,	14	14
Honor 8c	95	False	Honor 8c	11	11
Увлажнители воздуха	37	False	Увлажнители воздуха	13	13
honor 7 pro	1	False	honor 7 pro	11	11
сущиствуют кампресорные балты на кампресоре	1	True	существуют кампресорные болты на кампресоре	14	0
Смартфон Huawei P Smart 2019 32 Gb Blue	6	False	Смартфон Huawei P Smart 2019 32 Gb Blue	14	14
Daewoo Electronics WM-1710ELG	1	False	Daewoo Electronics WM-1710ELG	1	1
Hansa WHP 6120 D4W	1	False	Hansa WHP 6120 D4W	1	1
сумка для ноутбука	169	False	сумка для ноутбука	13	13
сервизы	1	False	сервизы	6	6
Sd карта	4	False	Sd карта	11	11
бензогенераторы	10	False	бензогенераторы	11	11
беспроводные пылесосы	13	False	беспроводные пылесосы	14	14
холодильник vita fres	5	False	холодильник vita fres	7	7
силиконовая лопатка	9	False	силиконовая лопатка	3	3
Смартфон Xiaomi Redmi 6A 16 ГБ	3	False	Смартфон Xiaomi Redmi 6A 16 ГБ	10	10
Холодильник DAEWOO FN	2	False	Холодильник DAEWOO FN	13	13
Ramb-03	1	False	Ramb-03	13	13
Гарнитура свободныесли руки	1	False	Гарнитура свободныесли руки	14	14
электро нагреватель для воды	2	False	электро нагреватель для воды	14	14
Фен dyson	2	False	Фен dyson	6	6
Коврик	27	False	Коврик	14	14
мантоварка	118	False	мантоварка	6	6
гофре волна утюжок	1	False	гофре волна утюжок	14	14
плойка гафре	40	False	плойка гафре	14	14
клавиатуры для телефонов и планшетов	2	False	клавиатуры для телефонов и планшетов	14	14
tn1075	1	False	tn1075	2	2
Элекробритва	1	True	электробритва	14	13
Батарейка для сони т2 ультро	1	True	батарейка для sony t2 ультро	14	0
ASUS R542UF	1	False	ASUS R542UF	0	0
Xiaomi чайник	1	False	Xiaomi чайник	16	16
чехол huawei p smart 2019	14	False	чехол huawei p smart 2019	12	12
ufpjdfz gkbnf	3	True	газовая плита	14	14
Mi	6	False	Mi	11	11
Видеорегистратор автомобильный	6	False	Видеорегистратор автомобильный	14	14
зеркало заднего вида с экраном	1	False	зеркало заднего вида с экраном	0	0
дрель аккумуляторная вихрь да-12-2к	2	False	дрель аккумуляторная вихрь да-12-2к	11	11
bosch wlg20265oe	7	False	bosch wlg20265oe	10	10
Blackview BV6000 32 ГБ	1	False	Blackview BV6000 32 ГБ	8	8
встраиваемый духовой шкаф ширина 450	5	False	встраиваемый духовой шкаф ширина 450	14	14
BEKO ELY	1	False	BEKO ELY	13	13
ELECTROLUX EKC954908W	1	False	ELECTROLUX EKC954908W	2	2
ue40eh5000w	2	False	ue40eh5000w	4	4
vekmnbdfhrb	2	True	мультиварки	14	13
samsung sr10m7010uw	2	False	samsung sr10m7010uw	2	2
electrolux ezb 53400 ax	2	False	electrolux ezb 53400 ax	12	12
компактная камера kodak pixpro fz152	2	False	компактная камера kodak pixpro fz152	1	1
Швейные машинки	32	False	Швейные машинки	13	13
смесители	9	False	смесители	24	24
Массажёр для тела	3	False	Массажёр для тела	3	3
беспроводное зарядное устройство	19	False	беспроводное зарядное устройство	13	13
C32JG51FDI	1	False	C32JG51FDI	0	0
Кронштейны	40	False	Кронштейны	13	13
микрофон караоке	45	False	микрофон караоке	8	8
2658454	1	False	2658454	5	5
Системные блоки	2	False	Системные блоки	13	13
sony playstation 4 pro	47	False	sony playstation 4 pro	11	11
батарейка 13	1	False	батарейка 13	14	14
холодильник LG GA B419SLGL	2	False	холодильник LG GA B419SLGL	14	14
Материалы, входящие в стоимость: *Розетка наружная РШ-ВШ ( разъем РА/В-501)-1шт. *Автомат выключатель 16А (25А)-1шт. *Кабель ПВС 3*2,5 (ПВС 3*1,5, ПВС 3*4)-9м. *Кабель медный КГХЛ 3*4-2м.	1	False	Материалы, входящие в стоимость: *Розетка наружная РШ-ВШ ( разъем РА/В-501)-1шт. *Автомат выключатель 16А (25А)-1шт. *Кабель ПВС 3*2,5 (ПВС 3*1,5, ПВС 3*4)-9м. *Кабель медный КГХЛ 3*4-2м.	0	0
стиральная машина zanussi 7rpm	1	False	стиральная машина zanussi 7rpm	14	14
Кайзер	1	False	Кайзер	4	4
Коврик для мыши	26	False	Коврик для мыши	13	13
сплит системы	14	False	сплит системы	11	11
zte blade v9	16	False	zte blade v9	5	5
Xiomi redmi 6a	4	False	Xiomi redmi 6a	14	14
Sony KD-55XE9005	2	False	Sony KD-55XE9005	5	5
встраиваемая индукционная варочная панель	11	False	встраиваемая индукционная варочная панель	13	13
Мини-печь SIMFER M 3529серый	1	False	Мини-печь SIMFER M 3529серый	14	14
7400	8	False	7400	3	3
умный чайник	3	False	умный чайник	14	14
стир машинка haier	27	False	стир машинка haier	7	7
пароварка-блендер	68	False	пароварка-блендер	13	13
cdx	1	False	cdx	11	11
BOSCH MUM	1	False	BOSCH MUM	11	11
Webcam C310	1	False	Webcam C310	1	1
UE43N5500AU	4	False	UE43N5500AU	3	3
фильтр для пылесоса philips	3	False	фильтр для пылесоса philips	3	3
чоперы	1	True	чопперы	14	0
moulinex	21	False	moulinex	10	10
люстры	8	False	люстры	11	11
Чехол Oppo RX Neo	3	False	Чехол Oppo RX Neo	9	9
принтер epson	44	False	принтер epson	8	8
Ноутбук HP	10	False	Ноутбук HP	14	14
Samsung s9	22	False	Samsung s9	12	12
вытяжной вентилятор	23	False	вытяжной вентилятор	3	3
laplaya	5	False	laplaya	6	6
Чайник хайер	1	True	чайник haier	14	29
onur 8x	2	True	honor 8x	10	11
микроволнова печь супра	1	True	микроволновая печь supra	14	13
Вытяжка 50	11	False	Вытяжка 50	15	15
GRAPHITE 58G952	1	False	GRAPHITE 58G952	7	7
Плазменный телевизора SAMSUNG PS50A451P1XRU	1	False	Плазменный телевизора SAMSUNG PS50A451P1XRU	14	14
Отпариватель Polaris PGS 2230VA	2	False	Отпариватель Polaris PGS 2230VA	14	14
Роторная бритва REMINGTON XR 1350	1	False	Роторная бритва REMINGTON XR 1350	14	14
Вентирятор	2	True	вентилятор	14	14
Philips EP3559/00 3100	4	False	Philips EP3559/00 3100	10	10
БИРЮСА 6	13	False	БИРЮСА 6	6	6
электронная книга pocketbook	7	False	электронная книга pocketbook	9	9
Стекло на редми 5	1	False	Стекло на редми 5	14	14
автотепло	4	False	автотепло	1	1
asus rog ноутбук	1	False	asus rog ноутбук	13	13
узкая стиральная машина	22	False	узкая стиральная машина	13	13
Швейная машинка сингер 4432	2	True	швейная машинка singer 4432	14	14
прибор для промывания носа	1	False	прибор для промывания носа	6	6
мойки	7	False	мойки	16	16
Весы ks48	1	False	Весы ks48	14	14
Усилитель	25	False	Усилитель	11	11
утюг philips azur pro gc4881 20	6	False	утюг philips azur pro gc4881 20	14	14
samsung жк t27h390six led wi-fi smart tv	1	False	samsung жк t27h390six led wi-fi smart tv	26	26
плита газовая арго	1	False	плита газовая арго	14	14
electrolux ehf 96547	3	False	electrolux ehf 96547	5	5
водонепроницаемый	4	False	водонепроницаемый	14	14
Sony NW-WS413	3	False	Sony NW-WS413	14	14
canon eos 600d	3	False	canon eos 600d	2	2
PVC1824L	1	False	PVC1824L	1	1
лампы	9	False	лампы	14	14
Aristotle rst 6229 st x ru	1	False	Aristotle rst 6229 st x ru	0	0
7550	7	False	7550	2	2
Пылесос Bosch Bgs 62530	2	False	Пылесос Bosch Bgs 62530	14	14
huawei p10 lite	11	False	huawei p10 lite	6	6
Redmi 6 a	1	False	Redmi 6 a	11	11
IS-TG-SAMA83DBL-000B202	1	False	IS-TG-SAMA83DBL-000B202	0	0
ноутбук irbis	1	False	ноутбук irbis	14	14
холодильники leran	72	False	холодильники leran	14	14
Женщ	3	True	женщин	10	58
Машинка для стрижки мозер	1	False	Машинка для стрижки мозер	14	14
плитка настольная	11	False	плитка настольная	14	14
Баарейки	1	True	батарейки	14	17
ME83KRW-1/BW	1	False	ME83KRW-1/BW	2	2
электрическая духовка	69	False	электрическая духовка	14	14
Bosch MUM 4880	2	False	Bosch MUM 4880	3	3
стиральная машина candy cs4 1052d1/2-07	5	False	стиральная машина candy cs4 1052d1/2-07	14	14
разбери пай	1	False	разбери пай	0	0
экшн камера sony	4	False	экшн камера sony	11	11
Intel Celeron	2	False	Intel Celeron	14	14
люстры и бра	9	False	люстры и бра	11	11
жесткие диски	10	False	жесткие диски	8	8
pocketbook	51	False	pocketbook	9	9
lg49ug740	4	False	lg49ug740	1	1
духовые шкафы darina	2	False	духовые шкафы darina	10	10
Микроврл	1	False	Микроврл	14	14
ASUS ZenFone Max (M2)	2	False	ASUS ZenFone Max (M2)	8	8
lp e8	1	False	lp e8	11	11
телеви	7	False	телеви	14	14
кабель usb	54	False	кабель usb	13	13
Никон д5300	1	True	nikon д5300	1	0
Bosh kgn39vl22 r	1	False	Bosh kgn39vl22 r	5	5
антенный сплиттер	5	False	антенный сплиттер	2	2
Xiaomi пылесос	3	False	Xiaomi пылесос	14	14
портативный принтер	1	False	портативный принтер	14	14
Смарт вотч w8	1	True	smart watch w8	5	2
шланг сливной для стиральной машины	23	False	шланг сливной для стиральной машины	7	7
HAIER C2F637CGG	2	False	HAIER C2F637CGG	1	1
лопата	7	False	лопата	4	4
Xiaomi mi 8	29	False	Xiaomi mi 8	12	12
Смартфон HONOR 8X 128Gb Blue (JSN-L21)	1	False	Смартфон HONOR 8X 128Gb Blue (JSN-L21)	14	14
USB	7	False	USB	11	11
туристический навигатор	14	False	туристический навигатор	7	7
Йогуртница	46	False	Йогуртница	8	8
антивибрационные подставки для стиральной машины	30	False	антивибрационные подставки для стиральной машины	2	2
Розетка	15	False	Розетка	11	11
x box one	11	False	x box one	11	11
Ноутбук DELL Vostro 3568	1	False	Ноутбук DELL Vostro 3568	14	14
телевизор dexp	6	False	телевизор dexp	14	14
рюкзак для ноутбук acer predator helios 300	1	False	рюкзак для ноутбук acer predator helios 300	14	14
Чехол galaxy s8	1	False	Чехол galaxy s8	7	7
en.u	5	True	утюг	14	14
чайник электрический braun	2	False	чайник электрический braun	3	3
MARTA MT-2659	1	False	MARTA MT-2659	20	20
вакуумный пакет	2	False	вакуумный пакет	9	9
indesit электроплита	8	False	indesit электроплита	14	14
ATLANT 2819-90	1	False	ATLANT 2819-90	5	5
стеклянная посуда	2	False	стеклянная посуда	14	14
saeco	40	False	saeco	2	2
сковорода чугунная	27	False	сковорода чугунная	5	5
телефон~/sort/price/dir/asc/	6	False	телефон~/sort/price/dir/asc/	5	5
Чехол для бенку 5022	1	False	Чехол для бенку 5022	4	4
флэшка 16	3	False	флэшка 16	14	14
bbk 43lex	1	False	bbk 43lex	3	3
духовой шкаф darina	16	False	духовой шкаф darina	6	6
hyperx cloud core	8	False	hyperx cloud core	7	7
Электродрель интерскол	1	False	Электродрель интерскол	14	14
Ресивер Yamaha	1	False	Ресивер Yamaha	6	6
акустический кабель	23	False	акустический кабель	3	3
electrolux opeb 4330v	1	False	electrolux opeb 4330v	0	0
мп 3 плеер	66	False	мп 3 плеер	12	12
электропечь с конвенция	1	False	электропечь с конвенция	14	14
авто магнитолы	81	False	авто магнитолы	14	14
Jbl A6002	1	False	Jbl A6002	3	3
pc игры	1	False	pc игры	12	12
honor 7a pro	73	False	honor 7a pro	11	11
вертикальный пылесос	26	False	вертикальный пылесос	13	13
съемные панели для мультипекаря	17	False	съемные панели для мультипекаря	14	14
измельчители пищевых отходов	42	False	измельчители пищевых отходов	4	4
TP-Link Neffos C5A	2	False	TP-Link Neffos C5A	13	13
телевизор 50 дюймов	11	False	телевизор 50 дюймов	12	12
Huawei 20matt x	2	False	Huawei 20matt x	7	7
АС SWAT SP PRO-64SR	1	False	АС SWAT SP PRO-64SR	14	14
Чехлы на телефон Huavei	1	True	чехлы на телефон huawei	14	0
столы	13	False	столы	13	13
машинка для стрижки	91	False	машинка для стрижки	14	14
huawei p20 lite	122	False	huawei p20 lite	6	6
LENOVO Legion Y530	1	False	LENOVO Legion Y530	2	2
Xiaomi redmi note 5 32gb	1	False	Xiaomi redmi note 5 32gb	6	6
Плита газовая	45	False	Плита газовая	14	14
чехол для портативных	2	False	чехол для портативных	14	14
Точило	3	False	Точило	14	14
smart tv приставка	14	False	smart tv приставка	10	10
 Робот пылесо	2	True	робот пылесос	11	8
LG 43LH570V	5	False	LG 43LH570V	0	0
Logitech G25	1	False	Logitech G25	12	12
3g роутеры	1	False	3g роутеры	15	15
телефон стационарный panasonic kx-tg7225ru	3	False	телефон стационарный panasonic kx-tg7225ru	14	14
Стиральная машина с отдельным резервуаром	4	False	Стиральная машина с отдельным резервуаром	14	14
Блютуз наушники	18	True	bluetooth наушники	12	11
Весы Sinbo SBS-4429 розовый	1	False	Весы Sinbo SBS-4429 розовый	1	1
фондюшница	36	False	фондюшница	7	7
Чехол смартфон	1	False	Чехол смартфон	14	14
Набережные челны	3	False	Набережные челны	11	11
macbook pro	27	False	macbook pro	5	5
ZANUSSI элек	3	False	ZANUSSI элек	14	14
MAG 222	1	False	MAG 222	11	11
usb хаб	52	False	usb хаб	11	11
измельчитель кухонный	2	False	измельчитель кухонный	13	13
бур	8	False	бур	11	11
Холодильник Атлант ХМ 6325-101	4	False	Холодильник Атлант ХМ 6325-101	14	14
Бердск	15	False	Бердск	11	11
заварочные чайники	16	False	заварочные чайники	8	8
meizu m6t	37	False	meizu m6t	10	10
электро самокат	15	False	электро самокат	6	6
мясорубка лепсе гамма-2	9	False	мясорубка лепсе гамма-2	13	13
Tefal	30	False	Tefal	15	15
p20	4	False	p20	11	11
WEISSGAUFF HGG 302 WG	1	False	WEISSGAUFF HGG 302 WG	9	9
паяльник для пластиковых труб	14	False	паяльник для пластиковых труб	13	13
пицца мейкер	25	False	пицца мейкер	2	2
Стекло на хонор 9 лайт	1	True	стекло на honor 9 lite	8	5
подставка под телевизор	2	False	подставка под телевизор	14	14
гарнитура блютуз	3	True	гарнитура bluetooth	13	5
kukmara	78	False	kukmara	13	13
samsung galaxy а9	6	False	samsung galaxy а9	10	10
докстанция	10	False	докстанция	12	12
Встраиваемый холодильник	37	False	Встраиваемый холодильник	14	14
Ванны	4	False	Ванны	14	14
Samsung ue55nu7170u	1	False	Samsung ue55nu7170u	1	1
лазерные принтеры	45	False	лазерные принтеры	10	10
Samsung T27D590EX	1	False	Samsung T27D590EX	2	2
Pocophone	16	False	Pocophone	2	2
встраиваемыая духовка на 45 см	2	True	встраиваемая духовка на 45 см	14	15
DARINA 1D1 KM 241 311 W	12	False	DARINA 1D1 KM 241 311 W	6	6
1153709	4	False	1153709	13	13
ресирвер	3	True	ресивер	11	11
рукав для гладильной доски	1	False	рукав для гладильной доски	2	2
дорожный утюг	12	False	дорожный утюг	15	15
XIAOMI Redmi 5	1	False	XIAOMI Redmi 5	10	10
дарсонваль	46	False	дарсонваль	1	1
турка электрическая	21	False	турка электрическая	9	9
Краскопульт	13	False	Краскопульт	11	11
утюги philips	9	False	утюги philips	12	12
плита газовая комбинированная с эл.духовкой	8	False	плита газовая комбинированная с эл.духовкой	29	29
Планшет Lenovo tab 2	1	False	Планшет Lenovo tab 2	13	13
системный блок с приводом	2	False	системный блок с приводом	14	14
Кнопка жизни	4	False	Кнопка жизни	1	1
чехлы на планшет lenovo	1	False	чехлы на планшет lenovo	1	1
колонки jbl	9	False	колонки jbl	14	14
Телевизор 80 дюймов	5	False	Телевизор 80 дюймов	12	12
монитор 24	4	False	монитор 24	14	14
Хонор 10	50	True	honor 10	13	11
телевизор lg 43	9	False	телевизор lg 43	14	14
смартфон fly	4	False	смартфон fly	14	14
приставка android	19	False	приставка android	3	3
444	3	False	444	11	11
ASUS PRIME A320	1	False	ASUS PRIME A320	14	14
Телевизор Xiaomi	6	False	Телевизор Xiaomi	14	14
холод и	4	False	холод и	14	14
Кофе в	1	False	Кофе в	15	15
чехол для iphone	5	False	чехол для iphone	10	10
xiaomi redmi note 6	16	False	xiaomi redmi note 6	9	9
5720	1	False	5720	4	4
PlayStation 4	98	False	PlayStation 4	13	13
Телевизор Polarline 32PL11TC-SM	1	False	Телевизор Polarline 32PL11TC-SM	14	14
valve steam	1	False	valve steam	4	4
Экшн-камера GoPro	1	False	Экшн-камера GoPro	4	4
компьютерные калонки	4	True	компьютерные колонки	14	14
HANSA OKP6522SH	2	False	HANSA OKP6522SH	2	2
автоколонки	35	False	автоколонки	14	14
microlab	38	False	microlab	6	6
huawei nova lite	1	False	huawei nova lite	14	14
блендер стационарный.	9	False	блендер стационарный.	13	13
Умный дом	5	False	Умный дом	7	7
панель комбинированная	1	False	панель комбинированная	14	14
Климатический увлажнитель	1	False	Климатический увлажнитель	1	1
iPhone 6s	24	False	iPhone 6s	3	3
Cd-r	5	False	Cd-r	13	13
183101	1	False	183101	9	9
vestel vcv55s	2	False	vestel vcv55s	0	0
Морозильная камера	48	False	Морозильная камера	15	15
стекло защитное honor 8 с	4	False	стекло защитное honor 8 с	14	14
ноутбук dell inspiron 7577 black (7577-9577)	3	False	ноутбук dell inspiron 7577 black (7577-9577)	14	14
LERAN TWM 220-60 W	1	False	LERAN TWM 220-60 W	9	9
швейная машина astralux super sew	1	False	швейная машина astralux super sew	13	13
блендер centek	1	False	блендер centek	11	11
delonghi  350.75	1	False	delonghi 350.75	10	10
Deluxe 5040.44	3	False	Deluxe 5040.44	3	3
Встраиваемая вытяжка белая	5	False	Встраиваемая вытяжка белая	13	13
HORIZONT 20MW700-1378B	4	False	HORIZONT 20MW700-1378B	2	2
Samsung A8	6	False	Samsung A8	12	12
переходник sata	9	False	переходник sata	14	14
экшн камеры	39	True	action камеры	12	2
Овощной сликер	3	False	Овощной сликер	6	6
отпугиватель грызунов	14	False	отпугиватель грызунов	4	4
HP	15	False	HP	11	11
marshall	26	False	marshall	4	4
лысьва	13	False	лысьва	5	5
Освещение	3	False	Освещение	10	10
asus zenfone max pro (m1) zb602kl	14	False	asus zenfone max pro (m1) zb602kl	5	5
внешний dvd привод	21	False	внешний dvd привод	5	5
чехол на samsung a7 2018	14	False	чехол на samsung a7 2018	12	12
брошюровщик	21	False	брошюровщик	4	4
Samsung j8	10	False	Samsung j8	12	12
музыкальные инструменты	11	False	музыкальные инструменты	12	12
samsung galaxy note 8	31	False	samsung galaxy note 8	2	2
Кабель vga	2	False	Кабель vga	13	13
Роутер asus	4	False	Роутер asus	3	3
Тен для капельной каффеварки	2	False	Тен для капельной каффеварки	14	14
hdmi	114	False	hdmi	18	18
удлинитель 40 метров	1	False	удлинитель 40 метров	8	8
игровые кресла	28	False	игровые кресла	13	13
Морозильный ларь	27	False	Морозильный ларь	13	13
чехол для samsung а 7 2018	1	False	чехол для samsung а 7 2018	12	12
xiomi	77	False	xiomi	13	13
zte	18	False	zte	11	11
SHB-3147	1	False	SHB-3147	4	4
Газовая варочная панель	38	False	Газовая варочная панель	14	14
krona ameli pb 600	4	False	krona ameli pb 600	3	3
Смартфон Apple iPhone X 64GB	1	False	Смартфон Apple iPhone X 64GB	5	5
xiomi mi 8	8	False	xiomi mi 8	13	13
deppa	3	False	deppa	11	11
Асус	26	True	asus	13	13
Насос	42	False	Насос	13	13
чехол для LG к7	1	False	чехол для LG к7	12	12
Утюг tefal	14	False	Утюг tefal	12	12
Удленитель для наушников	1	False	Удленитель для наушников	14	14
портативная	8	False	портативная	14	14
Ингвизит холодильник	15	False	Ингвизит холодильник	14	14
соковыжималка moulinex	2	False	соковыжималка moulinex	3	3
L. A. Noire	1	False	L. A. Noire	6	6
LG bm-lds302	1	False	LG bm-lds302	11	11
Мешки для томаса	1	False	Мешки для томаса	0	0
Bosch kGn39x12ar	2	False	Bosch kGn39x12ar	14	14
вытяжка черная 50см	2	False	вытяжка черная 50см	14	14
Мультиварка redmond	6	False	Мультиварка redmond	12	12
0-0-24	5	False	0-0-24	10	10
Iphone 7	74	False	Iphone 7	3	3
BQ 5059	2	False	BQ 5059	6	6
hotpoint	13	False	hotpoint	3	3
музыкальная колонка	8	False	музыкальная колонка	13	13
кулер для воды	86	False	кулер для воды	7	7
насос	48	False	насос	13	13
REDMOND SkyIron C265S	3	False	REDMOND SkyIron C265S	12	12
моделей philips: серии hr165x и hr166x	1	False	моделей philips: серии hr165x и hr166x	0	0
утюг леран	4	True	утюг leran	7	8
дистиллятор МАГАРЫЧ Деревенский 20Т	1	False	дистиллятор МАГАРЫЧ Деревенский 20Т	14	14
Пылесос робот	31	False	Пылесос робот	8	8
сварочный аппарат ресанта	41	False	сварочный аппарат ресанта	15	15
магнитно-маркерная доска	1	False	магнитно-маркерная доска	8	8
HDMi	3	False	HDMi	18	18
Candy aqua	1	False	Candy aqua	2	2
Холодильник LG Electronics GR-N389SQF	1	False	Холодильник LG Electronics GR-N389SQF	14	14
беспроводные утюги	9	False	беспроводные утюги	14	14
XIAOMI телефон	6	False	XIAOMI телефон	14	14
Samsung FW77SUT/BW	2	False	Samsung FW77SUT/BW	1	1
bq	53	False	bq	11	11
игровая мышь	100	False	игровая мышь	14	14
беспроводная колонка	18	False	беспроводная колонка	15	15
печь газовая	2	False	печь газовая	14	14
барбекю	12	False	барбекю	13	13
lenovo ideapad miix 320-10icr	1	False	lenovo ideapad miix 320-10icr	0	0
Весы кухонные Polaris PKS 1044DG	1	False	Весы кухонные Polaris PKS 1044DG	14	14
удлинитель usb	19	False	удлинитель usb	13	13
Вытяжка с угоными фильтрами	2	True	вытяжка с угольными фильтрами	14	0
JBL T110BT	12	False	JBL T110BT	2	2
встроенная микроволновая печь	31	False	встроенная микроволновая печь	12	12
Сигнал эфир	2	False	Сигнал эфир	3	3
бирюса 18	1	False	бирюса 18	6	6
Moulinex JU550	2	False	Moulinex JU550	6	6
DARINA 2V5 BDE112 708 B	4	False	DARINA 2V5 BDE112 708 B	5	5
чернила	55	False	чернила	14	14
мультиварка скороварка витесс	1	False	мультиварка скороварка витесс	14	14
Apple iPhone 7	13	False	Apple iPhone 7	12	12
Моющий пыле	2	False	Моющий пыле	14	14
Hyperx cloud	6	False	Hyperx cloud	0	0
репитер wi-fi	17	False	репитер wi-fi	2	2
кинотеатр	3	False	кинотеатр	2	2
Духовой шкаф с функцией свч	6	False	Духовой шкаф с функцией свч	13	13
Весы redmond	2	False	Весы redmond	9	9
SO-DIMM	1	False	SO-DIMM	0	0
смартфоны mia 2 lait	2	False	смартфоны mia 2 lait	13	13
фито лампа	1	False	фито лампа	14	14
ибп	45	False	ибп	11	11
Молотый кофе лебо	1	False	Молотый кофе лебо	14	14
B810r	1	False	B810r	0	0
Gmini MagicBox NT2-140	1	False	Gmini MagicBox NT2-140	2	2
телевизионная антенна	25	False	телевизионная антенна	14	14
газовая плита darina	17	False	газовая плита darina	14	14
мультиметры	21	False	мультиметры	16	16
Шредер	5	False	Шредер	9	9
Спец СЗ-200	1	False	Спец СЗ-200	14	14
65q7cam	1	False	65q7cam	14	14
Панель для мультипекаря	17	False	Панель для мультипекаря	14	14
гриль для сабвуфера	1	False	гриль для сабвуфера	9	9
Кабель антенный Belsis ТВ вилка - ТВ розетка	1	False	Кабель антенный Belsis ТВ вилка - ТВ розетка	14	14
Приставка	65	False	Приставка	4	4
смартфон самсунг с 8 plus	10	False	смартфон самсунг с 8 plus	13	13
Планшет Dexp Ursus S290 32 ГБ 3G	3	False	Планшет Dexp Ursus S290 32 ГБ 3G	14	14
РОДОС 760	1	False	РОДОС 760	9	9
утюг bosch	6	False	утюг bosch	14	14
Bosh 68660	5	False	Bosh 68660	2	2
Вешний аккумулятор	2	False	Вешний аккумулятор	14	14
Смарт чапы	2	True	smart часы	13	17
флэш карта	10	True	flash карта	11	14
Электробритва	134	False	Электробритва	13	13
KGN39XK31R	3	False	KGN39XK31R	5	5
ноутбук hp 15-bw041ur	2	False	ноутбук hp 15-bw041ur	14	14
Brother LS – 2325	1	False	Brother LS – 2325	10	10
Bosch HBA23B252E	2	True	bosch hba 23b252e	14	44
Aux	14	False	Aux	11	11
мультирезка	47	False	мультирезка	14	14
ritmix rf-2500	1	False	ritmix rf-2500	0	0
Саб	4	False	Саб	11	11
варочная панель electrolux	19	False	варочная панель electrolux	15	15
REMINGTON	133	False	REMINGTON	16	16
Насадка для зубной щетки Braun Oral-B Stages	1	False	Насадка для зубной щетки Braun Oral-B Stages	14	14
игровой стол	1	False	игровой стол	14	14
Плита газ 2 комфорки	2	False	Плита газ 2 комфорки	14	14
Андроид с дтв т2	3	True	android с тв t2	12	15
