searchstring	count	is_fixed	fixed_searchstring	productcount	predicted_productcount
Двухкамерный холодильник Bosch KGV 36 XW 22 R	2	False	Двухкамерный холодильник Bosch KGV 36 XW 22 R	9	9
PHILIPS PT 860/16	1	False	PHILIPS PT 860/16	1	1
s52m65	1	False	s52m65	1	1
MAUNFELD CEHE 64.3EB/KG	1	False	MAUNFELD CEHE 64.3EB/KG	0	0
двухкамерный холодильник Liebherr	4	False	двухкамерный холодильник Liebherr	19	19
216965	3	False	216965	1	1
4813/11	1	False	4813/11	6	6
ключ	2	False	ключ	20	20
beko RKB 68801 YA	2	False	beko RKB 68801 YA	0	0
запчасти для стиральной машины bosh maxx5	1	False	запчасти для стиральной машины bosh maxx5	0	0
Korting KWM 39 F 1265	2	False	Korting KWM 39 F 1265	0	0
Кронштейн для тв	13	False	Кронштейн для тв	16	16
телевизоры хаер	1	False	телевизоры хаер	18	18
274209	6	False	274209	1	1
Стиральная машина Samsung WW90J6410CW1LP	1	False	Стиральная машина Samsung WW90J6410CW1LP	0	0
Чайники bosch	11	False	Чайники bosch	15	15
SPV25DX30R	13	False	SPV25DX30R	0	0
samsung ue32n5300	3	False	samsung ue32n5300	1	1
Shindo	5	False	Shindo	0	0
214510	11	False	214510	1	1
1200-00 С7 К89	2	False	1200-00 С7 К89	0	0
OKB 9101 CFX	5	False	OKB 9101 CFX	0	0
Gorenje W 62FZ02/S	3	False	Gorenje W 62FZ02/S	0	0
xiaomi mi 8	35	False	xiaomi mi 8	14	14
SMV 24AX02	1	False	SMV 24AX02	0	0
280968	1	False	280968	0	0
247839	8	False	247839	1	1
музыкальные центры	12	False	музыкальные центры	19	19
stanley	20	False	stanley	17	17
side-by-side LIEBHERR sbs 7212 (sgn 3063 + sk 4240)	1	False	side-by-side LIEBHERR sbs 7212 (sgn 3063 + sk 4240)	0	0
276637	1	False	276637	1	1
Варочная панель газовая	40	False	Варочная панель газовая	19	19
onda 50x	1	True	onda 50 x	4	4
GEFEST 3200-08 К86	1	False	GEFEST 3200-08 К86	3	3
зануси	2	True	zanussi	20	15
двухкамерные холодильники atlant	75	False	двухкамерные холодильники atlant	18	18
чайник tefal	24	False	чайник tefal	16	16
компрессор для холодильника	11	False	компрессор для холодильника	18	18
199498	1	False	199498	1	1
телевизор led dexp	2	False	телевизор led dexp	0	0
портативная колонка	58	False	портативная колонка	17	17
mp-606	1	False	mp-606	1	1
250880	13	False	250880	1	1
w 2055 a	1	False	w 2055 a	6	6
Стиральная машина с вертикальной загрузкой AEG LTX6GR261	1	False	Стиральная машина с вертикальной загрузкой AEG LTX6GR261	0	0
WAY32742OE	9	False	WAY32742OE	1	1
WD-H069BD3S	3	False	WD-H069BD3S	0	0
панель для мультипекаря	13	False	панель для мультипекаря	15	15
Zanussi ZDF 26004 XA	1	False	Zanussi ZDF 26004 XA	1	1
Лампа галогенная Philips H7	1	False	Лампа галогенная Philips H7	0	0
электрический снегоуборщик	3	False	электрический снегоуборщик	18	18
встраевакмые холодильные камеры	1	True	встраиваемые холодильные камеры	0	0
Artway AV-711	1	False	Artway AV-711	0	0
282857	11	False	282857	1	1
0275610	6	False	0275610	0	0
EA8010 Espresseria Automatic	1	True	ea 8010 espresseria automatic	0	0
Bosch WLL	2	False	Bosch WLL	11	11
Bosch MoveOn	1	False	Bosch MoveOn	1	1
bork703	1	False	bork703	0	0
KGN39XI2AR	13	False	KGN39XI2AR	0	0
232564	18	False	232564	1	1
Индезит MB16R	1	True	indesit mb16r	0	0
237226	4	False	237226	1	1
переходник	34	False	переходник	15	15
Отпариватель для одежды Endever Odyssey q-405	1	False	Отпариватель для одежды Endever Odyssey q-405	0	0
цифровой тв тюнер	25	False	цифровой тв тюнер	19	19
264020	9	False	264020	1	1
казан из чугуна	44	False	казан из чугуна	6	6
Royal Clima RUH-AN300/4.0E-SV	1	False	Royal Clima RUH-AN300/4.0E-SV	1	1
toshiba ras-07eav-ee/ras-07ekv-ee	1	False	toshiba ras-07eav-ee/ras-07ekv-ee	1	1
UE55NU7470U	4	False	UE55NU7470U	0	0
SLB EE4610	2	False	SLB EE4610	1	1
стабилизаторы напряжения	68	False	стабилизаторы напряжения	19	19
94228	6	False	94228	2	2
машинки для бороды	2	False	машинки для бороды	19	19
сканер штрих-кода	1	False	сканер штрих-кода	0	0
картридж струйный epson t038 c13t03814a10	1	False	картридж струйный epson t038 c13t03814a10	0	0
LG 43UK6450PLC	14	False	LG 43UK6450PLC	0	0
АКУСТИЧЕСКАЯ СИСТЕМА YAMAHA NS-125F	2	False	АКУСТИЧЕСКАЯ СИСТЕМА YAMAHA NS-125F	0	0
264677	14	False	264677	1	1
iphone 7	78	False	iphone 7	15	15
ADFRB510	1	False	ADFRB510	0	0
мфу лазерная цветная печать	5	False	мфу лазерная цветная печать	14	14
кухонная мойка omoikiri	17	False	кухонная мойка omoikiri	20	20
Холодильник Самсунг с подсветкой	1	True	холодильник samsung с подсветкой	0	0
228090	28	False	228090	1	1
холодильники страна производитель германия	6	False	холодильники страна производитель германия	17	17
Qumann QSB 09	2	False	Qumann QSB 09	7	7
atlant 2835	27	False	atlant 2835	2	2
Ardo 39FL126LW	5	False	Ardo 39FL126LW	1	1
Тепловая пушка	9	False	Тепловая пушка	19	19
Saeco	9	False	Saeco	8	8
Thomson T32RTE1220	2	False	Thomson T32RTE1220	1	1
KUPPERSBERG KSB 17577 BG	2	False	KUPPERSBERG KSB 17577 BG	1	1
Indesit KN1E17 (W)	1	False	Indesit KN1E17 (W)	1	1
095600	10	False	095600	1	1
UE43M5513	1	False	UE43M5513	0	0
атлант мхм 2808-90	8	True	atlant мхм 2808-90	0	1
EOB93450AX	5	False	EOB93450AX	1	1
 Aeg IKK64545XB	1	False	aeg ikk64545xb	0	0
Однокамерный холодильник LIEBHERR KBes 3750	1	False	Однокамерный холодильник LIEBHERR KBes 3750	1	1
216969	24	False	216969	1	1
68463	1	False	68463	0	0
снегоуборочные машины	83	False	снегоуборочные машины	18	18
Redmond 701	1	False	Redmond 701	16	16
плита газовая	50	False	плита газовая	19	19
машинка для удаления катешек с одежды	1	False	машинка для удаления катешек с одежды	0	0
lg g6	4	False	lg g6	10	10
523 B	1	False	523 B	10	10
смартфон sony xperia	3	False	смартфон sony xperia	12	12
CANDY CST G270	1	False	CANDY CST G270	0	0
All 24260 oe	1	False	All 24260 oe	2	2
микроволновка с откидной дверцей	1	False	микроволновка с откидной дверцей	0	0
автомобильныы сигнализации	1	True	автомобильные сигнализации	0	0
HEF 514 BW 0R	4	False	HEF 514 BW 0R	10	10
samsung rt-22 har4dsa	3	False	samsung rt-22 har4dsa	1	1
172735	2	False	172735	1	1
Espresso Classico	1	False	Espresso Classico	0	0
yjжи	12	False	yjжи	18	18
Korting KWM 39F1265	6	False	Korting KWM 39F1265	0	0
651 v	1	False	651 v	10	10
283888	21	False	283888	1	1
lg m10b8nd1	1	False	lg m10b8nd1	0	0
249528	1	False	249528	1	1
080991	13	False	080991	1	1
краскопульт	15	False	краскопульт	16	16
202090	4	False	202090	1	1
мрамор	2	False	мрамор	6	6
4025	36	False	4025	4	4
Атлант ХМ 6026	1	True	atlant хм 6026	0	0
1602	6	False	1602	14	14
мультиварка polaris	3	False	мультиварка polaris	2	2
233579	6	False	233579	1	1
commax	1	False	commax	0	0
РјРёРєСЂРѕРІРѕР»РЅРѕРІС‹Рµ РїРµС‡Рё	66	False	рјрёрєсђрѕрірѕр» рѕрѕріс‹рµ рїрµс‡рё	19	0
газовая колонка нива	2	False	газовая колонка нива	0	0
VK88504HUG	1	False	VK88504HUG	1	1
компактная стиральная машина	23	False	компактная стиральная машина	6	6
217407	2	False	217407	1	1
HO 658 T	5	False	HO 658 T	10	10
Духовой шкаф Hotpoint-Ariston FH 21 (BK)/HA, черный	1	False	духовой шкаф hotpoint-ariston fh 21 (bk) /ha, черный	0	0
BEKO WLG 20060 OE	1	False	BEKO WLG 20060 OE	0	0
встраеваемая комби	1	True	встраеваемая combi	15	0
Weissgauff OE 446 B	4	False	Weissgauff OE 446 B	3	3
276766	12	False	276766	1	1
холодильник haier c2f637cxrg	2	False	холодильник haier c2f637cxrg	1	1
встраиваемый духавой шкаф 45 см электрический	1	True	встраиваемый духовой шкаф 45 см электрический	20	19
микроскоп	9	False	микроскоп	9	9
R 31831i  Холодильник	1	False	r 31831i холодильник	0	0
атлант м 7184-003	4	True	atlant м 7184-003	0	1
Bosch MSM 87130	3	False	Bosch MSM 87130	1	1
 Rowenta CF 3710	1	False	rowenta cf 3710	1	1
м видео стиральная машина вертикальной загрузки	1	False	м видео стиральная машина вертикальной загрузки	0	0
вытяжка встраиваемая	41	False	вытяжка встраиваемая	18	18
0160565	1	False	0160565	1	1
223028	5	False	223028	1	1
Hansa BOEW 68102	1	False	Hansa BOEW 68102	1	1
закаленное стекло из алюминиевого сплава для iPhone 6 s 7	1	False	закаленное стекло из алюминиевого сплава для iPhone 6 s 7	0	0
211038	1	False	211038	0	0
189024	5	False	189024	1	1
170239	11	False	170239	1	1
ASUS RT-AC68U	3	False	ASUS RT-AC68U	1	1
мешок для пылесоса	30	False	мешок для пылесоса	18	18
153065	47	False	153065	1	1
Xiaomi Mi 8 Lite	16	False	Xiaomi Mi 8 Lite	3	3
5100-04 002	2	False	5100-04 002	6	6
atlant 4621	67	False	atlant 4621	1	1
sony mhc-v 21	4	False	sony mhc-v 21	1	1
мини камера sq11	1	True	mini камера sq11	0	0
строительные пылесосы	30	False	строительные пылесосы	18	18
202506	6	False	202506	1	1
nokia 7.1	5	False	nokia 7.1	7	7
ножи	66	False	ножи	18	18
Hp 15-db0102ur	1	False	Hp 15-db0102ur	0	0
160899	5	False	160899	1	1
 аквафор	1	False	аквафор	19	19
газ. плита (Брест) Gefest ПГ 5100-04 0004	2	False	газ. плита (Брест) Gefest ПГ 5100-04 0004	4	4
соковыжималки для цитрусовых	39	False	соковыжималки для цитрусовых	17	17
beko wkb 61031 ptyb	2	False	beko wkb 61031 ptyb	0	0
175145	11	False	175145	0	0
телевизор hyundai h-led24f401bs2	1	False	телевизор hyundai h-led24f401bs2	0	0
086873	19	False	086873	1	1
роутер wi fi	25	True	роутер wifi	16	11
колонки	44	False	колонки	5	5
WHT1114LSRU	1	False	WHT1114LSRU	0	0
духовой шкаф aeg	2	False	духовой шкаф aeg	19	19
беговая дорожка	67	False	беговая дорожка	6	6
LC 98 BD 542	1	False	LC 98 BD 542	10	10
акустическая система	32	False	акустическая система	19	19
парогенератор для одежды	18	False	парогенератор для одежды	13	13
0270167	1	False	0270167	1	1
формы для выпечки	20	False	формы для выпечки	19	19
LIEBHERR CNEL 4313-20 001	6	False	LIEBHERR CNEL 4313-20 001	0	0
встраеваемый холодильник	29	False	встраеваемый холодильник	17	17
0120556	1	False	0120556	1	1
водонагреватель  30-50 литров накопительный	1	False	водонагреватель 30-50 литров накопительный	10	10
столик для ноутбука	4	False	столик для ноутбука	1	1
spv 25 fx 10 r	3	False	spv 25 fx 10 r	10	10
EHU-3510D	1	False	EHU-3510D	1	1
FSE57310GAS	1	False	FSE57310GAS	0	0
Стиральная машина Candy RCS4 1152D2/2-07	1	False	Стиральная машина Candy RCS4 1152D2/2-07	0	0
82327	1	False	82327	1	1
whirlpool АСМТ 5531/IX	1	False	whirlpool АСМТ 5531/IX	0	0
матрас	27	False	матрас	15	15
кофеварка капельная	67	False	кофеварка капельная	20	20
197425	7	False	197425	1	1
4424	26	False	4424	3	3
194390	14	False	194390	1	1
174650	2	False	174650	1	1
PKE611D17E	14	False	PKE611D17E	1	1
Vestfrost VF 910 X	4	False	Vestfrost VF 910 X	11	11
мини печи 10 л	2	True	mini печи 10 л	18	18
155954	57	False	155954	0	0
tesler	72	False	tesler	15	15
7204	38	False	7204	7	7
liebherr ik 3520-20	13	False	liebherr ik 3520-20	1	1
дали	3	False	дали	12	12
Кофеварки smeg	1	False	Кофеварки smeg	3	3
GORENJE GW 65 CL I	2	False	GORENJE GW 65 CL I	13	13
OIM 27200 AV	3	False	OIM 27200 AV	0	0
POLARLINE 32 PL 52 TC-SM	1	False	POLARLINE 32 PL 52 TC-SM	1	1
Смеситель для кухни	11	False	Смеситель для кухни	15	15
222578	8	False	222578	1	1
х-к Indesit EF 20	1	False	х-к Indesit EF 20	0	0
льдогенератор	12	False	льдогенератор	10	10
посудомоечные машины siemens 45 см	1	False	посудомоечные машины siemens 45 см	16	16
htkt	2	True	реле	12	10
huawei nova 3	9	False	huawei nova 3	0	0
Куллер	5	False	Куллер	0	0
185364	5	False	185364	1	1
askoll	1	False	askoll	0	0
214522	5	False	214522	1	1
229493	4	False	229493	0	0
автомагнитол	19	False	автомагнитол	2	2
186652	1	False	186652	0	0
236354	5	False	236354	1	1
весы аксион	1	False	весы аксион	0	0
DFS 05W 13S	1	True	dfs 05w 13 s	10	10
BEKO HDCG 32221 FX	1	False	BEKO HDCG 32221 FX	1	1
лопатка tescoma	25	False	лопатка tescoma	18	18
4421 000	2	False	4421 000	2	2
0274181	3	False	0274181	1	1
4205	1	False	4205	20	20
0285582	3	False	0285582	1	1
196049	5	False	196049	1	1
269440	25	False	269440	1	1
271344	1	False	271344	1	1
блендер Bosch MSM 671 X0	1	False	блендер Bosch MSM 671 X0	15	15
atlant 4521	75	False	atlant 4521	0	0
240799	11	False	240799	1	1
Бирюса 14	7	False	Бирюса 14	5	5
40 на 60	3	False	40 на 60	10	10
встраиваемая вытяжка lex	3	False	встраиваемая вытяжка lex	18	18
Пароочиститель	16	False	Пароочиститель	18	18
т ХМ 6023-031	1	False	т ХМ 6023-031	0	0
палка для физкультуры	1	False	палка для физкультуры	0	0
обогреватели	150	False	обогреватели	18	18
GPE373YK	1	False	GPE373YK	1	1
гарантия	3	False	гарантия	19	19
39st	1	False	39st	0	0
Встраиваемый электрический духовой шкаф тележка	1	False	Встраиваемый электрический духовой шкаф тележка	7	7
в сроеная электроплита	2	False	в сроеная электроплита	0	0
ножовка	19	False	ножовка	12	12
Liebherr SBSes 7165 (SBSes 71650)	2	False	Liebherr SBSes 7165 (SBSes 71650)	1	1
Док-станция	11	False	Док-станция	19	19
средство для стеклокерамики	2	False	средство для стеклокерамики	4	4
CANDY CDI 2L10473-07	4	False	CANDY CDI 2L10473-07	1	1
samsung ww70j52e0hw	3	False	samsung ww70j52e0hw	1	1
liebherr icbn 3376	10	False	liebherr icbn 3376	1	1
Телевизор 32 SmartTV	1	True	телевизор 32 smart tv	20	19
267988	3	False	267988	1	1
Телевизор SUPRA STV-LC3215FD	2	False	Телевизор SUPRA STV-LC3215FD	0	0
Schaub Lorenz SLUS262C4M	1	False	Schaub Lorenz SLUS262C4M	1	1
воздухоочиститель	63	False	воздухоочиститель	19	19
81	6	False	81	10	10
моющий пылесос	37	False	моющий пылесос	16	16
DVG6565KR	1	False	DVG6565KR	0	0
kyocera	6	False	kyocera	12	12
 В сравнение В избранное  Смеситель для раковины GROHE EUROSMART COSMOPOLITAN 23125000	1	False	 В сравнение В избранное  Смеситель для раковины GROHE EUROSMART COSMOPOLITAN 23125000	0	0
EX2540-52AK	1	False	EX2540-52AK	0	0
284619	23	False	284619	1	1
Робот пылесос	62	False	Робот пылесос	19	19
caso	150	False	caso	14	14
Sharp KC-D61RW	1	False	Sharp KC-D61RW	1	1
268301	3	False	268301	1	1
холодильник двухкамерный beko no frost	6	False	холодильник двухкамерный beko no frost	18	18
СТИРАЛЬНАЯ МАШИНА ГЛУБИНОЙ 7 КГ АВТОМАТ	3	False	СТИРАЛЬНАЯ МАШИНА ГЛУБИНОЙ 7 КГ АВТОМАТ	0	0
M2500RotEm	2	False	M2500RotEm	1	1
202087	11	False	202087	1	1
установка	14	False	установка	2	2
GIS64XC	2	False	GIS64XC	1	1
liebherr gt 4232	2	False	liebherr gt 4232	1	1
WLL24267OE	3	False	WLL24267OE	0	0
ковш	31	False	ковш	20	20
KM242	1	True	km 242	1	10
планшет samsung	43	False	планшет samsung	18	18
средство для первого запуска	105	False	средство для первого запуска	3	3
РІС‹С‚СЏР¶РєР°	72	False	РІС‹С‚СЏР¶РєР°	19	19
electrolux газовая плита	4	False	electrolux газовая плита	5	5
filtero 5	2	False	filtero 5	13	13
HBG 633 NW1	3	False	HBG 633 NW1	10	10
267177	21	False	267177	0	0
Средства для посудомоечных машин	7	False	Средства для посудомоечных машин	20	20
203918	1	False	203918	1	1
индукционная плита 3,5 квт	2	False	индукционная плита 3,5 квт	17	17
259121	19	False	259121	1	1
273551	2	False	273551	1	1
гейзерная кофеварка bialetti	22	False	гейзерная кофеварка bialetti	8	8
willmark	12	False	willmark	1	1
lg 55uk6710	3	False	lg 55uk6710	1	1
гидромассажная ванночка	4	False	гидромассажная ванночка	11	11
280327	3	False	280327	1	1
Блендер 1,80 л стационарный с чашей (1400 Вт) Kult Pro WMF	1	False	Блендер 1,80 л стационарный с чашей (1400 Вт) Kult Pro WMF	0	0
ПЛИТА ЛАДОГА ЛАДОГА-4-2	1	False	ПЛИТА ЛАДОГА ЛАДОГА-4-2	1	1
Panasonic F-VXH50	5	False	Panasonic F-VXH50	3	3
Ксиоми ми Бентам три	1	True	xiaomi mie бентам три	0	0
260204	31	False	260204	1	1
РєСѓР»РµСЂ РґР»СЏ РІРѕРґС‹ РЅР°РїРѕР»СЊРЅС‹Р№	21	False	рєсѓр» рµсђ рґр» сџ рірѕрґс‹ рѕр°рїрѕр» сњрѕс‹р№	18	0
0147066	1	False	0147066	1	1
Rubetek RV-3415 3.6-3.6мм	1	False	Rubetek RV-3415 3.6-3.6мм	0	0
SUPRA BSS-4204	4	False	SUPRA BSS-4204	0	0
janome 714	1	False	janome 714	8	8
Электрогриль	66	False	Электрогриль	19	19
Xiaomi mi 8	4	False	Xiaomi mi 8	14	14
SK6F	2	False	SK6F	0	0
Akpo PKA 30830	1	False	Akpo PKA 30830	0	0
плита candy trio 9501 1 x	5	False	плита candy trio 9501 1 x	1	1
Bosch Serie 4 DWK065G60R	2	False	Bosch Serie 4 DWK065G60R	0	0
GVS 1310	1	False	GVS 1310	10	10
  Kuppersberg SA45VT02	1	False	kuppersberg sa45vt02	2	2
Плоскогубцы	1	False	Плоскогубцы	10	10
284886	3	False	284886	1	1
venta аксессуары	3	False	venta аксессуары	15	15
0246191	4	False	0246191	0	0
клавиатура	79	False	клавиатура	19	19
227934	1	False	227934	1	1
284692	2	False	284692	1	1
max storm	3	False	max storm	4	4
RNV39	1	False	RNV39	0	0
Filtero Таблетки	1	False	Filtero Таблетки	7	7
средство от накипи	12	False	средство от накипи	16	16
214545	2	False	214545	1	1
276629	1	False	276629	1	1
240134	8	False	240134	1	1
macbook pro 13	20	False	macbook pro 13	7	7
Сэнвич-тостер	1	True	сэндвич-тостер	20	0
F1096ND3	9	False	F1096ND3	1	1
Встраиваемый холодильник	94	False	Встраиваемый холодильник	18	18
ГАЗОВАЯ КОЛОНКА БОШ	1	True	газовая колонка bosch	2	0
233666	12	False	233666	1	1
ванна чугунная	14	False	ванна чугунная	16	16
249044	3	False	249044	0	0
usb flash	7	False	usb flash	7	7
Утюжок для волос	3	False	Утюжок для волос	6	6
Газовая плита Reex CG-54	2	False	Газовая плита Reex CG-54	6	6
встраиваемые вытяжки	79	False	встраиваемые вытяжки	19	19
MAUNFELD MVCE31.2HL.SZ-BK	1	True	maunfeld mvce 31.2hl.sz-bk	1	1
Сушилка Ника 18 м	1	False	Сушилка Ника 18 м	0	0
akp 288	3	False	akp 288	10	10
32re403	2	False	32re403	1	1
boch	87	False	boch	16	16
4423 060	1	False	4423 060	1	1
264675	6	False	264675	1	1
холодильник однокамерный	72	False	холодильник однокамерный	19	19
товар недели	5	False	товар недели	2	2
207842	1	False	207842	1	1
BEKO WRE 65P2 BSW	1	False	BEKO WRE 65P2 BSW	0	0
252004	6	False	252004	1	1
стабилизатор	60	False	стабилизатор	20	20
262913	4	False	262913	1	1
179709	4	False	179709	1	1
0532	1	False	0532	7	7
"Apple iPad Pro 10.5"" (2017) Wi-Fi"	5	False	"Apple iPad Pro 10.5"" (2017) Wi-Fi"	1	1
ELICA ELITE	1	False	ELICA ELITE	2	2
252317	2	False	252317	1	1
Siemens ET645FNP1E	1	False	Siemens ET645FNP1E	1	1
таймер кухонный	10	False	таймер кухонный	3	3
185855	2	False	185855	1	1
деталан	1	True	детали	2	0
Mhc v11	1	False	Mhc v11	10	10
FW 87SUT	1	False	FW 87SUT	0	0
холодильник lg	64	False	холодильник lg	19	19
3564	2	False	3564	2	2
BLANCO ELON XL 6S	3	False	BLANCO ELON XL 6S	14	14
210191	9	False	210191	1	1
гладильная доска dogrular	4	False	гладильная доска dogrular	17	17
4424-080 N	2	False	4424-080 N	0	0
bosch spv 25 dx 90 r	6	False	bosch spv 25 dx 90 r	11	11
FOM71CLS	1	False	FOM71CLS	0	0
3306	18	False	3306	5	5
1501	1	False	1501	1	1
0156621	2	False	0156621	1	1
Стиральная машинка под раковину	4	False	Стиральная машинка под раковину	2	2
детское автокресло	31	False	детское автокресло	19	19
66190	1	False	66190	0	0
siemens hb676g5s6	5	False	siemens hb676g5s6	0	0
холодильник двухкамерный но фрост хаер	14	False	холодильник двухкамерный но фрост хаер	13	13
сифон для моек	23	False	сифон для моек	4	4
es 18 indesit	5	False	es 18 indesit	0	0
sensys mf 3010	2	False	sensys mf 3010	1	1
система nо frost (frost free, no frost)	28	False	система nо frost (frost free, no frost)	18	18
напольные весы	28	False	напольные весы	19	19
264143	7	False	264143	1	1
Siemens EH375FBB1E	3	False	Siemens EH375FBB1E	1	1
000153	39	False	000153	1	1
Чайник Vitek VT-1164	6	False	Чайник Vitek VT-1164	1	1
267209	3	False	267209	1	1
умные часы	111	False	умные часы	19	19
oral-b	13	False	oral-b	15	15
ue55nu7100u	1	False	ue55nu7100u	1	1
liebherr wkees 553	4	False	liebherr wkees 553	0	0
197426	3	False	197426	1	1
wd-h	1	False	wd-h	1	1
Кухонная мойка Florentina Липси 780 Р	3	False	Кухонная мойка Florentina Липси 780 Р	14	14
247951	4	False	247951	1	1
216946	2	False	216946	1	1
Водонагреватель накопительный Thermex Fusion 80 V	2	False	Водонагреватель накопительный Thermex Fusion 80 V	1	1
эпилятор	60	False	эпилятор	19	19
wtw85461oe	1	False	wtw85461oe	0	0
гриль tefal	20	False	гриль tefal	3	3
Tadzava 49-U-IN	1	False	Tadzava 49-U-IN	2	2
микроволновые печи СВЧ	28	False	микроволновые печи СВЧ	19	19
172697	6	False	172697	1	1
Мощный пылесос	13	False	Мощный пылесос	18	18
CNef3915	2	False	CNef3915	1	1
стиральная машина 9 кг	4	False	стиральная машина 9 кг	19	19
263053	38	False	263053	1	1
gpe 363 fx	1	False	gpe 363 fx	10	10
Simfer H45V30M412	1	False	Simfer H45V30M412	1	1
241944	16	False	241944	1	1
BRAVO XR 51 WD	3	False	BRAVO XR 51 WD	5	5
F-1096ND3	2	False	F-1096ND3	1	1
Atlant 2835-90	1	False	Atlant 2835-90	0	0
DELONGHI DDW 09 S Ladamante unico	2	False	DELONGHI DDW 09 S Ladamante unico	0	0
49 7100	5	False	49 7100	6	6
деревянный кукольный домик	1	False	деревянный кукольный домик	9	9
Телевизор Hyundai H-LED32R405BS2	3	False	Телевизор Hyundai H-LED32R405BS2	0	0
Су вид	7	False	Су вид	10	10
3XZ99EA	1	False	3XZ99EA	0	0
пароконвертомат	1	False	пароконвертомат	0	0
газовая варочная панель зависимая	1	False	газовая варочная панель зависимая	0	0
Вакуумный упаковщик	33	False	Вакуумный упаковщик	18	18
193268	5	False	193268	1	1
РїРѕСЃСѓРґРѕРјРѕРµС‡РЅР°СЏ РјР°С€РёРЅР° 45 СЃРј	20	False	РїРѕСЃСѓРґРѕРјРѕРµС‡РЅР°СЏ РјР°С€РёРЅР° 45 СЃРј	17	17
0092	35	False	0092	13	13
нож	64	False	нож	10	10
Мини-печь Gemlux GL-OR-1538LUX	1	False	Мини-печь Gemlux GL-OR-1538LUX	0	0
25010	1	False	25010	9	9
варочные панели индукционные electrolux	4	False	варочные панели индукционные electrolux	18	18
газовый обогреватель	15	False	газовый обогреватель	8	8
5100	17	False	5100	12	12
2122-21	3	False	2122-21	7	7
Водонагреватели	85	False	Водонагреватели	19	19
sharp kc-a51r b	1	False	sharp kc-a51r b	1	1
газовая плита 50 см россия	9	False	газовая плита 50 см россия	20	20
микроволновки	37	False	микроволновки	4	4
решетка для плиты	7	False	решетка для плиты	20	20
Газовые панели	77	False	Газовые панели	19	19
ME83KRS-3	1	False	ME83KRS-3	2	2
холодильник индезит в 16025	1	True	холодильник indesit в 16025	0	0
273548	4	False	273548	1	1
стиральная bosch	10	False	стиральная bosch	20	20
samsung rl	11	False	samsung rl	13	13
водонагреватель накопительный thermex	8	False	водонагреватель накопительный thermex	18	18
двойной холодильник	1	False	двойной холодильник	20	20
Sony KDL-32WD756	6	False	Sony KDL-32WD756	0	0
000113	10	False	000113	1	1
candy aqua 2d 1040-07	1	False	candy aqua 2d 1040-07	1	1
81643	9	False	81643	1	1
r226b	1	False	r226b	1	1
282460	2	False	282460	1	1
ECS135.2Z	1	False	ECS135.2Z	0	0
0233950	3	False	0233950	1	1
BO 635E31XG-2	1	False	BO 635E31XG-2	0	0
midea	103	False	midea	13	13
BAUKNECHT TBKR 70220	1	False	BAUKNECHT TBKR 70220	1	1
ViewSonic VX3211-2K-mhd	2	False	ViewSonic VX3211-2K-mhd	0	0
kuppersberg	227	False	kuppersberg	10	10
надувной матрас	8	False	надувной матрас	1	1
4k uhd телевизор lg 43 uk 6510	4	False	4k uhd телевизор lg 43 uk 6510	1	1
gorenje ws 41091 стиральная машина	1	False	gorenje ws 41091 стиральная машина	0	0
26521	1	False	26521	1	1
Hotpoint-Ariston FTR 850 (AN)	3	False	Hotpoint-Ariston FTR 850 (AN)	1	1
телевизоры smart tv	62	False	телевизоры smart tv	19	19
lg 499	5	False	lg 499	10	10
WTNF 923 B	3	False	WTNF 923 B	1	1
 tfb4431v	1	False	tfb4431v	0	0
Asus EeeBook E402WA	1	False	Asus EeeBook E402WA	0	0
WEISSGAUFF OE 442 W	3	False	WEISSGAUFF OE 442 W	3	3
Холодильник Side by Side Liebherr	1	False	Холодильник Side by Side Liebherr	0	0
168120	27	False	168120	1	1
кастрюля пароварка	3	False	кастрюля пароварка	7	7
CBNPbe 5758-20	1	False	CBNPbe 5758-20	0	0
205707	30	False	205707	0	0
мотоблоки	13	False	мотоблоки	18	18
JBL	17	False	JBL	10	10
266018	18	False	266018	1	1
223043	9	False	223043	0	0
мышь компьютерная	73	False	мышь компьютерная	19	19
196884	3	False	196884	1	1
4K (UHD) телевизор Philips 50 PUT 6023/60	2	False	4K (UHD) телевизор Philips 50 PUT 6023/60	1	1
электроная книга	1	True	электронная книга	11	11
s581f50x2r	1	False	s581f50x2r	1	1
gp 1376	8	False	gp 1376	1	1
учесть бонусы	1	False	учесть бонусы	0	0
wtz27410	1	True	wtz 27410	1	1
миксеры	181	False	миксеры	19	19
холодильник smeg	24	False	холодильник smeg	19	19
148272	38	False	148272	1	1
KDL-43WF665	8	False	KDL-43WF665	1	1
Стол	18	False	Стол	19	19
Холодильник витрина	1	False	Холодильник витрина	5	5
РїРѕСЂС‚Р°С‚РёРІРЅР°СЏ Р°РєСѓСЃС‚РёРєР°	13	False	РїРѕСЂС‚Р°С‚РёРІРЅР°СЏ Р°РєСѓСЃС‚РёРєР°	18	18
Гладильная система Grand Master GM-530 белый	1	False	Гладильная система Grand Master GM-530 белый	1	1
0243029	8	False	0243029	1	1
GC524	2	False	GC524	0	0
гейзер	126	False	гейзер	18	18
Варочная электрическая панель Bosch	10	False	Варочная электрическая панель Bosch	17	17
ssd	45	False	ssd	10	10
atlantis 40	2	False	atlantis 40	4	4
